idx,item,rejection_id,swapped,type,name1,name2,preamble,no,wait,continuation1,continuation2
960,30,15,True,arc,Allison,Lindsay,"The programmer, who is about to fall asleep, used to drink three cups of coffee every day.",I don't think so.,"Hang on, hang on.",She is not,She did not
961,31,0,False,arc,Lucas,Arianna,"The swimmer, who forgot to lock the door, was on a diet.",No.,Wait no.,She did not,She was not
962,31,0,True,arc,Lucas,Arianna,"The swimmer, who was on a diet, forgot to lock the door.",No.,Wait no.,She was not,She did not
963,31,1,False,arc,Lucas,Arianna,"The swimmer, who forgot to lock the door, was on a diet.",No.,"Hey, wait a minute.",She did not,She was not
964,31,1,True,arc,Lucas,Arianna,"The swimmer, who was on a diet, forgot to lock the door.",No.,"Hey, wait a minute.",She was not,She did not
965,31,2,False,arc,Lucas,Arianna,"The swimmer, who forgot to lock the door, was on a diet.",No.,Hold on.,She did not,She was not
966,31,2,True,arc,Lucas,Arianna,"The swimmer, who was on a diet, forgot to lock the door.",No.,Hold on.,She was not,She did not
967,31,3,False,arc,Lucas,Arianna,"The swimmer, who forgot to lock the door, was on a diet.",No.,"Hang on, hang on.",She did not,She was not
968,31,3,True,arc,Lucas,Arianna,"The swimmer, who was on a diet, forgot to lock the door.",No.,"Hang on, hang on.",She was not,She did not
969,31,4,False,arc,Lucas,Arianna,"The swimmer, who forgot to lock the door, was on a diet.",That's not true.,Wait no.,She did not,She was not
970,31,4,True,arc,Lucas,Arianna,"The swimmer, who was on a diet, forgot to lock the door.",That's not true.,Wait no.,She was not,She did not
971,31,5,False,arc,Lucas,Arianna,"The swimmer, who forgot to lock the door, was on a diet.",That's not true.,"Hey, wait a minute.",She did not,She was not
972,31,5,True,arc,Lucas,Arianna,"The swimmer, who was on a diet, forgot to lock the door.",That's not true.,"Hey, wait a minute.",She was not,She did not
973,31,6,False,arc,Lucas,Arianna,"The swimmer, who forgot to lock the door, was on a diet.",That's not true.,Hold on.,She did not,She was not
974,31,6,True,arc,Lucas,Arianna,"The swimmer, who was on a diet, forgot to lock the door.",That's not true.,Hold on.,She was not,She did not
975,31,7,False,arc,Lucas,Arianna,"The swimmer, who forgot to lock the door, was on a diet.",That's not true.,"Hang on, hang on.",She did not,She was not
976,31,7,True,arc,Lucas,Arianna,"The swimmer, who was on a diet, forgot to lock the door.",That's not true.,"Hang on, hang on.",She was not,She did not
977,31,8,False,arc,Lucas,Arianna,"The swimmer, who forgot to lock the door, was on a diet.",I doubt that.,Wait no.,She did not,She was not
978,31,8,True,arc,Lucas,Arianna,"The swimmer, who was on a diet, forgot to lock the door.",I doubt that.,Wait no.,She was not,She did not
979,31,9,False,arc,Lucas,Arianna,"The swimmer, who forgot to lock the door, was on a diet.",I doubt that.,"Hey, wait a minute.",She did not,She was not
980,31,9,True,arc,Lucas,Arianna,"The swimmer, who was on a diet, forgot to lock the door.",I doubt that.,"Hey, wait a minute.",She was not,She did not
981,31,10,False,arc,Lucas,Arianna,"The swimmer, who forgot to lock the door, was on a diet.",I doubt that.,Hold on.,She did not,She was not
982,31,10,True,arc,Lucas,Arianna,"The swimmer, who was on a diet, forgot to lock the door.",I doubt that.,Hold on.,She was not,She did not
983,31,11,False,arc,Lucas,Arianna,"The swimmer, who forgot to lock the door, was on a diet.",I doubt that.,"Hang on, hang on.",She did not,She was not
984,31,11,True,arc,Lucas,Arianna,"The swimmer, who was on a diet, forgot to lock the door.",I doubt that.,"Hang on, hang on.",She was not,She did not
985,31,12,False,arc,Lucas,Arianna,"The swimmer, who forgot to lock the door, was on a diet.",I don't think so.,Wait no.,She did not,She was not
986,31,12,True,arc,Lucas,Arianna,"The swimmer, who was on a diet, forgot to lock the door.",I don't think so.,Wait no.,She was not,She did not
987,31,13,False,arc,Lucas,Arianna,"The swimmer, who forgot to lock the door, was on a diet.",I don't think so.,"Hey, wait a minute.",She did not,She was not
988,31,13,True,arc,Lucas,Arianna,"The swimmer, who was on a diet, forgot to lock the door.",I don't think so.,"Hey, wait a minute.",She was not,She did not
989,31,14,False,arc,Lucas,Arianna,"The swimmer, who forgot to lock the door, was on a diet.",I don't think so.,Hold on.,She did not,She was not
990,31,14,True,arc,Lucas,Arianna,"The swimmer, who was on a diet, forgot to lock the door.",I don't think so.,Hold on.,She was not,She did not
991,31,15,False,arc,Lucas,Arianna,"The swimmer, who forgot to lock the door, was on a diet.",I don't think so.,"Hang on, hang on.",She did not,She was not
992,31,15,True,arc,Lucas,Arianna,"The swimmer, who was on a diet, forgot to lock the door.",I don't think so.,"Hang on, hang on.",She was not,She did not
993,32,0,False,arc,Cole,Shelby,"The optician, who had a flat tire, was talking to the tall nurse.",No.,Wait no.,She did not,She was not
994,32,0,True,arc,Cole,Shelby,"The optician, who was talking to the tall nurse, had a flat tire.",No.,Wait no.,She was not,She did not
995,32,1,False,arc,Cole,Shelby,"The optician, who had a flat tire, was talking to the tall nurse.",No.,"Hey, wait a minute.",She did not,She was not
996,32,1,True,arc,Cole,Shelby,"The optician, who was talking to the tall nurse, had a flat tire.",No.,"Hey, wait a minute.",She was not,She did not
997,32,2,False,arc,Cole,Shelby,"The optician, who had a flat tire, was talking to the tall nurse.",No.,Hold on.,She did not,She was not
998,32,2,True,arc,Cole,Shelby,"The optician, who was talking to the tall nurse, had a flat tire.",No.,Hold on.,She was not,She did not
999,32,3,False,arc,Cole,Shelby,"The optician, who had a flat tire, was talking to the tall nurse.",No.,"Hang on, hang on.",She did not,She was not
1000,32,3,True,arc,Cole,Shelby,"The optician, who was talking to the tall nurse, had a flat tire.",No.,"Hang on, hang on.",She was not,She did not
1001,32,4,False,arc,Cole,Shelby,"The optician, who had a flat tire, was talking to the tall nurse.",That's not true.,Wait no.,She did not,She was not
1002,32,4,True,arc,Cole,Shelby,"The optician, who was talking to the tall nurse, had a flat tire.",That's not true.,Wait no.,She was not,She did not
1003,32,5,False,arc,Cole,Shelby,"The optician, who had a flat tire, was talking to the tall nurse.",That's not true.,"Hey, wait a minute.",She did not,She was not
1004,32,5,True,arc,Cole,Shelby,"The optician, who was talking to the tall nurse, had a flat tire.",That's not true.,"Hey, wait a minute.",She was not,She did not
1005,32,6,False,arc,Cole,Shelby,"The optician, who had a flat tire, was talking to the tall nurse.",That's not true.,Hold on.,She did not,She was not
1006,32,6,True,arc,Cole,Shelby,"The optician, who was talking to the tall nurse, had a flat tire.",That's not true.,Hold on.,She was not,She did not
1007,32,7,False,arc,Cole,Shelby,"The optician, who had a flat tire, was talking to the tall nurse.",That's not true.,"Hang on, hang on.",She did not,She was not
1008,32,7,True,arc,Cole,Shelby,"The optician, who was talking to the tall nurse, had a flat tire.",That's not true.,"Hang on, hang on.",She was not,She did not
1009,32,8,False,arc,Cole,Shelby,"The optician, who had a flat tire, was talking to the tall nurse.",I doubt that.,Wait no.,She did not,She was not
1010,32,8,True,arc,Cole,Shelby,"The optician, who was talking to the tall nurse, had a flat tire.",I doubt that.,Wait no.,She was not,She did not
1011,32,9,False,arc,Cole,Shelby,"The optician, who had a flat tire, was talking to the tall nurse.",I doubt that.,"Hey, wait a minute.",She did not,She was not
1012,32,9,True,arc,Cole,Shelby,"The optician, who was talking to the tall nurse, had a flat tire.",I doubt that.,"Hey, wait a minute.",She was not,She did not
1013,32,10,False,arc,Cole,Shelby,"The optician, who had a flat tire, was talking to the tall nurse.",I doubt that.,Hold on.,She did not,She was not
1014,32,10,True,arc,Cole,Shelby,"The optician, who was talking to the tall nurse, had a flat tire.",I doubt that.,Hold on.,She was not,She did not
1015,32,11,False,arc,Cole,Shelby,"The optician, who had a flat tire, was talking to the tall nurse.",I doubt that.,"Hang on, hang on.",She did not,She was not
1016,32,11,True,arc,Cole,Shelby,"The optician, who was talking to the tall nurse, had a flat tire.",I doubt that.,"Hang on, hang on.",She was not,She did not
1017,32,12,False,arc,Cole,Shelby,"The optician, who had a flat tire, was talking to the tall nurse.",I don't think so.,Wait no.,She did not,She was not
1018,32,12,True,arc,Cole,Shelby,"The optician, who was talking to the tall nurse, had a flat tire.",I don't think so.,Wait no.,She was not,She did not
1019,32,13,False,arc,Cole,Shelby,"The optician, who had a flat tire, was talking to the tall nurse.",I don't think so.,"Hey, wait a minute.",She did not,She was not
1020,32,13,True,arc,Cole,Shelby,"The optician, who was talking to the tall nurse, had a flat tire.",I don't think so.,"Hey, wait a minute.",She was not,She did not
1021,32,14,False,arc,Cole,Shelby,"The optician, who had a flat tire, was talking to the tall nurse.",I don't think so.,Hold on.,She did not,She was not
1022,32,14,True,arc,Cole,Shelby,"The optician, who was talking to the tall nurse, had a flat tire.",I don't think so.,Hold on.,She was not,She did not
1023,32,15,False,arc,Cole,Shelby,"The optician, who had a flat tire, was talking to the tall nurse.",I don't think so.,"Hang on, hang on.",She did not,She was not
1024,32,15,True,arc,Cole,Shelby,"The optician, who was talking to the tall nurse, had a flat tire.",I don't think so.,"Hang on, hang on.",She was not,She did not
1025,33,0,False,arc,Gregory,Elizabeth,"The counselor, who hired a teenager to mow the lawn, was nervous about the upcoming debate.",No.,Wait no.,He did not,He was not
1026,33,0,True,arc,Gregory,Elizabeth,"The counselor, who was nervous about the upcoming debate, hired a teenager to mow the lawn.",No.,Wait no.,He was not,He did not
1027,33,1,False,arc,Gregory,Elizabeth,"The counselor, who hired a teenager to mow the lawn, was nervous about the upcoming debate.",No.,"Hey, wait a minute.",He did not,He was not
1028,33,1,True,arc,Gregory,Elizabeth,"The counselor, who was nervous about the upcoming debate, hired a teenager to mow the lawn.",No.,"Hey, wait a minute.",He was not,He did not
1029,33,2,False,arc,Gregory,Elizabeth,"The counselor, who hired a teenager to mow the lawn, was nervous about the upcoming debate.",No.,Hold on.,He did not,He was not
1030,33,2,True,arc,Gregory,Elizabeth,"The counselor, who was nervous about the upcoming debate, hired a teenager to mow the lawn.",No.,Hold on.,He was not,He did not
1031,33,3,False,arc,Gregory,Elizabeth,"The counselor, who hired a teenager to mow the lawn, was nervous about the upcoming debate.",No.,"Hang on, hang on.",He did not,He was not
1032,33,3,True,arc,Gregory,Elizabeth,"The counselor, who was nervous about the upcoming debate, hired a teenager to mow the lawn.",No.,"Hang on, hang on.",He was not,He did not
1033,33,4,False,arc,Gregory,Elizabeth,"The counselor, who hired a teenager to mow the lawn, was nervous about the upcoming debate.",That's not true.,Wait no.,He did not,He was not
1034,33,4,True,arc,Gregory,Elizabeth,"The counselor, who was nervous about the upcoming debate, hired a teenager to mow the lawn.",That's not true.,Wait no.,He was not,He did not
1035,33,5,False,arc,Gregory,Elizabeth,"The counselor, who hired a teenager to mow the lawn, was nervous about the upcoming debate.",That's not true.,"Hey, wait a minute.",He did not,He was not
